# x(kpc) y(kpc) z(kpc)
-1.223983 1.009132 0.236749 
1.858569 -8.685535 0.043998 
1.364850 -0.147465 0.057636 
-0.337806 1.641148 0.714715 
3.221360 -8.700985 -0.564137 
-1.418778 0.649022 0.380842 
8.417384 -8.325756 -1.101221 
1.727135 4.719824 -0.309462 
-0.252324 5.608875 0.211068 
5.171412 5.028455 -0.327677 
-0.067600 0.105460 0.157936 
3.022381 -2.314550 0.587308 
1.425459 1.891839 -0.135831 
0.938863 9.932298 -0.039762 
8.333347 3.588827 0.455303 
8.682987 -8.751701 -1.024218 
-8.001591 4.611922 -0.604216 
-0.860525 -3.997373 -0.386938 
6.861989 -2.635469 -0.491833 
3.903918 -5.745205 0.034151 
-2.799207 -6.515620 -0.148298 
-7.680400 4.973268 -1.088258 
5.110432 15.674029 -0.107818 
-2.723698 4.029379 1.230395 
3.340422 -6.125881 1.338892 
-0.162450 -0.968740 0.109995 
-4.486244 6.466916 0.609653 
10.055440 5.376458 0.291026 
-3.234070 -2.567988 -0.242540 
2.197894 0.043456 -0.134228 
-2.491673 -11.224585 -0.001044 
5.664139 2.004408 -0.798495 
-2.838379 0.095324 -0.380751 
-2.710287 2.243891 -0.437952 
11.902648 12.338690 0.780679 
9.084649 10.122124 0.605517 
10.700818 2.561369 0.320991 
2.514448 -0.204360 0.511180 
8.579910 14.701495 0.436488 
-9.574353 3.302456 -0.944752 
7.760899 -3.600073 -0.348191 
4.976368 -5.406704 0.166101 
5.353564 -3.174483 -0.643148 
2.837598 -4.342629 0.355272 
-7.150606 -9.280173 -1.071120 
4.186214 -3.593985 -0.264615 
2.430478 1.887838 -0.427860 
4.498713 2.745746 -0.070559 
1.553293 4.711608 0.403361 
-0.105731 6.154947 -1.365744 
-1.953444 -3.511722 1.999988 
1.964383 -2.185570 -0.038604 
3.641494 1.399529 0.301396 
-4.147356 -3.289665 0.066095 
0.342727 4.291155 -0.416036 
-7.890008 6.233008 -0.922236 
-7.409571 10.483847 0.301808 
1.791895 6.172205 -0.129209 
-2.248576 3.313434 0.340696 
-2.382732 -1.684848 -0.041892 
3.975841 -0.427437 -0.951142 
-4.094105 -4.516699 -0.563336 
4.548808 -6.096884 1.222126 
0.894297 -5.462567 -0.378217 
1.186128 -2.541697 0.020331 
-5.660888 -8.688540 0.200366 
-3.672821 -6.579197 -0.513993 
-3.673842 5.670375 -0.161330 
-1.669742 2.941635 -0.033581 
0.075491 -0.401217 -0.220539 
-1.340282 -8.799713 -0.772388 
1.344172 -0.458631 -0.709672 
4.941805 0.977516 0.076875 
2.266439 -1.572792 0.092812 
0.026834 2.903913 0.057926 
0.302210 5.889175 -0.726396 
0.228887 -3.064188 -0.141130 
2.935795 2.914821 0.487649 
1.315296 19.543836 0.421003 
3.978251 -6.172574 0.764234 
-0.743211 0.807157 -0.060729 
0.638255 0.210752 0.852750 
-2.238717 7.807402 0.175711 
-3.888194 0.159922 0.446500 
3.137472 -2.893613 0.824522 
-4.661576 -2.277711 0.442875 
11.380831 -0.701080 -0.821622 
3.485417 -2.893274 -0.149158 
-7.910529 -5.414848 0.643210 
-1.883993 2.538389 0.820044 
4.589687 -0.928566 0.514942 
-10.503466 -7.919147 -0.773683 
6.348061 3.646271 -0.194069 
2.419173 12.041933 -1.178423 
-2.864793 2.981200 0.167745 
13.404588 -4.946126 1.785469 
1.398454 -5.538082 0.090186 
-5.447507 -5.008591 0.669321 
-0.785063 0.849453 0.930870 
-3.075043 -11.346462 0.187086 
-0.489554 4.289707 -0.625875 
1.025208 4.127830 -0.735674 
-12.415385 3.838946 -0.848639 
-13.960293 3.749062 0.488619 
-9.530702 -4.525140 -0.469521 
-2.408805 2.374466 -0.509028 
7.418944 0.131467 -1.745606 
-1.880975 12.573315 -0.672514 
1.762010 4.182284 0.591326 
7.910382 -6.125676 -0.059818 
-5.269850 2.838726 -0.136954 
-1.047846 0.854574 -0.019178 
0.616622 -3.561834 0.579404 
-0.701084 -1.992188 -0.707487 
-0.209851 -21.575885 0.405726 
-11.578570 -10.032506 0.034828 
18.926923 -7.589911 -0.356404 
26.454382 8.297167 1.279609 
1.834773 -0.688433 -0.033581 
11.852368 -1.444895 0.006178 
-7.403110 -11.134303 -0.489994 
-0.416698 8.600893 -0.661625 
1.576413 3.071288 -0.051624 
-14.150418 2.348244 0.178990 
20.569552 7.332048 0.581300 
0.096228 4.361563 -0.480523 
-5.335060 4.012097 -0.128572 
7.469079 1.685443 -0.261277 
2.634437 0.529454 0.289129 
-4.854981 -3.691041 0.222900 
1.357409 -1.239428 0.465574 
-4.639935 0.378434 -0.256865 
-4.124521 2.883803 0.104869 
-3.162176 2.909902 -0.705475 
-0.495135 -6.459847 0.311953 
-0.306848 -4.243655 0.253312 
-1.301826 0.301770 0.114535 
-1.104102 4.306269 0.383743 
-7.456643 15.276250 -0.121864 
10.847043 13.982688 0.336530 
-5.382547 -3.705813 0.806069 
1.658037 4.365565 -0.718764 
0.937315 5.387248 0.685932 
-7.398828 -3.371821 -0.217227 
-0.589544 -10.095700 0.137052 
7.587099 -0.087197 0.066085 
-11.236427 -7.884885 0.215674 
-2.045781 0.879471 -0.306993 
6.759717 1.584435 0.461174 
0.922836 6.628280 -0.320193 
0.496862 5.666753 0.866420 
3.186078 -0.575994 -0.661258 
1.923941 2.559580 -0.062624 
0.622797 -4.860625 -0.388179 
-4.877709 -12.417579 0.453999 
-4.991120 -1.973001 0.039227 
4.212673 -0.593175 -0.247089 
-6.708025 4.657705 0.076734 
-4.707431 -0.845983 -0.346237 
18.198870 -15.236938 0.603586 
-0.736807 -2.877515 0.142222 
0.133956 -0.152495 -0.214842 
-3.500271 2.035316 -0.642740 
0.511765 -6.835380 -0.727857 
4.085703 4.061057 -0.166461 
0.367391 -3.881692 1.609671 
-7.869715 0.388008 0.434586 
0.977535 -10.772236 -0.449995 
1.731954 -5.408917 -0.948140 
1.220146 4.515184 0.714688 
2.434703 -2.679542 -0.245516 
1.279125 1.818632 0.957982 
-0.659062 5.079813 -0.206772 
-21.740673 -1.314652 -1.283982 
1.127719 20.745217 0.442987 
9.110039 7.471014 0.091831 
1.648419 -0.095656 0.904758 
0.878950 -13.043049 0.449292 
9.327270 10.269560 0.189620 
2.796315 -7.693042 0.599524 
5.798036 -4.352394 0.708108 
9.498390 6.311625 -1.759178 
11.647085 -1.170607 -0.351014 
6.412538 -3.063391 -0.380504 
-0.151287 -2.630296 0.029047 
-2.612721 -3.471438 -0.077523 
-4.876798 -2.206506 -0.219749 
0.579361 -2.135135 -1.240203 
10.152384 3.026717 -0.123139 
-0.167057 0.515199 -0.500182 
0.728420 0.706934 -0.085864 
0.475801 -0.704219 0.012672 
10.041312 2.405635 -0.682720 
1.363449 3.906336 0.433132 
-0.057833 3.114217 0.117114 
-0.176687 -2.922593 0.915189 
0.500285 -4.512121 -0.137233 
2.045670 1.408665 -0.603019 
-20.277217 -3.606975 0.461166 
1.486432 2.428306 -0.890469 
0.125489 0.901932 1.074977 
-4.211500 5.138713 -1.229113 
2.784713 0.514034 -0.133254 
-3.357210 -3.564324 -0.144603 
1.792324 -1.646869 0.223594 
0.867255 -5.745366 -0.734954 
1.663917 -8.228129 0.173570 
-4.131501 1.392904 -0.080054 
7.015685 5.323864 0.556745 
-2.987492 -10.503731 0.449861 
1.390102 -2.548893 0.136204 
11.667906 3.426165 0.427822 
2.304763 6.588953 0.507769 
-11.042469 2.453466 -0.001188 
-4.892849 -0.992450 0.272943 
-2.430966 -1.185058 0.892221 
9.760132 -10.722626 -0.804032 
-1.347359 17.230151 -0.034955 
1.913779 -6.633095 0.464134 
4.161249 -0.154349 -0.021556 
-2.826480 10.563436 0.273744 
-6.957045 -5.972849 0.289761 
-5.961026 0.359406 0.343112 
-3.566460 3.144389 0.722584 
-7.539779 -1.891974 0.318906 
-21.372565 -5.195971 -0.017569 
-5.231245 1.564146 -0.097383 
6.998924 -4.921273 0.271781 
9.811857 -3.266083 0.444172 
3.525385 2.325904 -0.193857 
6.011200 -1.179348 0.520897 
-7.037160 -4.222563 0.217148 
7.434827 -14.656381 0.612861 
-11.869455 0.375847 -0.467519 
-0.795344 -3.811370 -1.195055 
-2.362354 -0.706660 1.375356 
-5.288652 -11.931886 -0.722697 
-2.794740 6.532925 0.200932 
2.029913 -2.460946 -0.762118 
-1.834302 -0.940093 -0.041366 
-0.913396 -5.379726 0.236060 
0.680571 5.464059 0.326071 
-6.321525 3.441639 0.838951 
-6.264764 -2.013320 0.299317 
-6.921681 -3.253538 0.112518 
2.509880 3.724603 0.275325 
-1.555240 6.263981 0.021150 
-3.398918 -0.561811 -0.186215 
1.491509 -0.204588 0.783434 
16.945560 4.283414 0.697789 
0.711441 1.112520 -0.120669 
-0.078108 -4.572998 -0.189476 
-4.631409 3.091308 -0.304417 
-0.599469 -5.573853 0.035345 
9.636184 -9.594037 -0.017061 
-6.783565 -2.657219 0.256425 
-3.096680 4.596547 -1.239921 
0.171377 10.799598 -1.064265 
4.818547 -2.502259 -0.017820 
-0.589135 7.563462 0.219549 
-2.020997 2.459299 0.675076 
7.016709 4.269705 0.077753 
15.031881 18.863591 -0.310837 
10.279280 -2.141947 0.352305 
4.389650 -5.838245 -0.897319 
-3.802434 3.712729 0.360319 
-1.490808 -8.343594 1.007526 
3.511528 0.569098 -0.076859 
-6.717412 -1.572053 0.616976 
3.072999 -8.618156 0.765695 
3.154291 -1.475557 0.017505 
0.763066 -2.539707 -0.034932 
3.925511 0.846687 -0.556449 
0.489748 -5.234770 0.514454 
-11.263682 10.048712 -0.805249 
-2.720253 9.339644 -0.723271 
1.360891 2.162896 -1.285723 
1.541773 2.295916 -0.096234 
0.473759 -0.720663 0.288682 
-9.611192 -4.994359 0.032876 
-0.937486 3.140792 -0.877905 
0.795629 -1.703324 0.330516 
6.732205 5.738709 -0.181236 
-6.245877 -1.854096 -0.540480 
-12.890595 -0.492968 0.234138 
-6.361676 3.545933 0.462454 
-14.269373 -4.003432 0.491811 
1.904469 -2.492766 1.029010 
12.979345 8.397122 -0.319760 
-1.204389 -1.895433 0.342417 
1.558770 4.454710 -0.360694 
0.722156 -5.280216 0.112304 
-2.974518 -4.719736 -0.020121 
-1.647867 -10.213628 -0.362210 
-15.113001 8.211078 -0.028239 
14.409796 6.835105 -0.508318 
-11.422886 -3.146173 0.422254 
-17.024632 2.314005 0.283890 
5.167417 -10.662093 0.899072 
0.034622 2.226976 0.406338 
-0.599777 6.841702 -0.348582 
-7.327945 0.761875 -0.422481 
0.733692 -0.392114 0.732920 
-6.623451 6.050797 -1.103853 
10.548457 -5.746725 1.120088 
-4.402793 -0.511846 -0.510670 
2.140028 -4.890961 -0.342697 
-6.448724 -16.369810 0.683071 
2.670496 7.016099 -1.194097 
-3.801684 4.627590 0.533990 
-2.124763 -9.992537 0.172253 
0.049280 3.442173 -0.583075 
-1.126723 -1.845889 0.006031 
5.593016 -19.770122 0.492858 
-4.846800 -10.146329 0.448331 
0.027993 -11.915910 0.512796 
1.499419 -8.159261 0.428962 
1.006711 -4.504707 0.026498 
1.765752 0.532491 -0.100300 
-0.464881 -1.406895 -0.301613 
-1.057345 -1.094574 -0.887138 
2.764381 -7.685207 -0.360167 
-4.664921 0.838886 0.239389 
-0.780267 -4.385025 0.347567 
-0.485878 2.750938 -0.703540 
-9.177470 -0.451776 0.531158 
21.822501 -0.565717 -1.394528 
1.280067 -4.163123 -1.007336 
-0.143581 -0.747637 -0.150427 
1.093822 -6.411406 0.415102 
-1.480679 -5.202596 0.233955 
1.845838 -7.842565 -1.113690 
-10.305833 1.315563 -0.174548 
3.109757 5.241329 -0.405963 
0.572719 1.430635 1.185541 
0.970602 -5.104665 -0.184059 
-14.446652 -2.789367 0.442939 
8.373290 3.762019 -0.259087 
-1.272482 -3.370669 -0.096243 
1.679806 -5.866690 0.351810 
-0.069576 2.236409 0.336656 
0.491449 3.176451 -0.144549 
-2.046846 -6.967870 -0.024145 
4.861338 14.658909 0.422373 
4.701181 -5.988976 0.088725 
-5.884824 0.230869 -0.308196 
-16.060262 -7.331129 -0.297283 
13.425176 8.044409 -1.848454 
-1.114864 -0.443533 0.790306 
-1.250598 -3.609423 0.218694 
2.781405 -0.380464 0.274799 
5.345099 -7.813246 0.098407 
9.761325 4.248909 0.196540 
-5.433487 3.049940 0.753965 
2.402923 4.015529 0.896477 
-7.931927 -10.246250 -0.472241 
6.995449 -0.602547 0.166492 
1.969858 1.559500 0.069263 
-1.060666 -0.599699 -0.339676 
2.594318 -2.642689 0.583996 
-1.216794 -1.594000 0.208993 
3.424162 -0.211029 -0.798229 
-18.619699 9.939749 -0.101420 
-0.671747 4.615280 0.302190 
-1.275696 -0.873838 0.243591 
-1.977533 -1.566961 0.295246 
-2.962252 2.983925 -1.772109 
-7.436568 -7.327193 -0.127325 
-4.258813 10.064458 0.758940 
-11.626480 -5.547288 -0.448016 
7.868575 3.037838 -0.509101 
1.546160 -3.072750 0.817082 
-4.935940 11.700332 0.438004 
3.183745 5.207014 0.092048 
4.256383 -9.929493 0.532658 
-9.472914 8.965462 -0.309518 
-3.273696 10.715521 -0.253405 
-0.773871 -3.349065 1.259823 
2.659176 -1.741713 0.600426 
2.131757 -5.602292 -0.509121 
-2.718780 4.285701 -0.296561 
-3.163466 -6.846310 -0.059746 
-3.455477 2.005342 0.787469 
2.646868 -1.280308 0.013958 
-10.581773 -6.095408 0.777619 
-11.198763 -10.049182 1.421802 
4.660721 1.809819 -0.463840 
-2.489974 0.423529 -0.002791 
-13.418309 8.817763 -0.547734 
-10.149281 1.849745 -0.303772 
-6.310379 -2.367005 0.387528 
5.660403 -0.772240 0.945073 
9.992500 4.800794 0.534624 
4.078906 16.208594 -0.364748 
-2.108155 -1.330630 1.332597 
-5.561695 -3.620092 -0.557960 
-17.787091 0.268435 -0.627365 
2.374577 12.326051 0.101852 
0.425376 -0.176091 -1.065144 
-0.939294 -5.292925 -0.308245 
-3.133829 8.852214 -1.178924 
-4.632674 -3.844068 -0.383257 
-0.871643 -0.481770 0.095817 
-3.141103 2.472785 -0.749756 
2.401294 3.981080 -1.062995 
-7.486595 4.470667 0.505793 
-0.583152 -0.038815 0.401152 
-5.408092 -7.342377 0.484599 
-8.836654 6.842878 -0.604898 
0.748938 -0.408809 0.449162 
-5.498516 -3.723255 0.572754 
4.495194 -1.222691 1.088966 
3.678304 1.782525 -0.233993 
-10.622075 -1.904520 -0.449118 
6.448644 6.806749 -0.838545 
-10.277814 9.014405 0.065595 
-3.339179 -5.340500 -0.540527 
4.262438 -0.255149 -1.275208 
4.662613 -3.953053 -0.400921 
1.554781 -1.560563 0.826246 
-12.852661 -6.127858 0.309037 
-9.485051 -4.002054 -0.197957 
0.677163 1.765695 -0.697810 
12.688594 -1.966959 1.339628 
-2.856723 5.489239 -0.708393 
-3.315391 -6.508110 -0.920300 
-14.868362 -7.937282 0.187893 
8.094163 -5.177130 0.426932 
-4.404608 -6.122932 0.598018 
1.943630 -1.283399 -0.610521 
-0.139866 -1.487709 0.719545 
0.725559 -1.575867 -0.663813 
1.058690 13.531115 0.082980 
3.157229 1.012683 -0.646493 
-1.034369 -2.760621 -0.857626 
2.643988 0.360458 0.170212 
-4.952345 -2.517767 -0.089240 
2.189917 0.210760 -0.554661 
-6.790422 2.246759 1.110223 
-9.479177 -4.816984 0.728618 
0.261114 0.609978 -0.305498 
3.820638 -2.822384 0.227837 
-8.542940 1.488309 -0.931109 
-2.963835 -2.425695 0.465694 
3.546067 -12.189168 -0.028196 
-0.323697 2.779902 -0.946881 
14.254938 5.518744 -0.797199 
-5.853626 0.523522 0.309821 
1.102348 -4.315653 0.247308 
-5.129817 -6.425856 -0.823878 
24.829215 15.884053 -0.442812 
0.218953 0.761094 -0.204275 
-5.512773 26.573586 0.111094 
-4.358157 8.509574 -0.356603 
-8.410448 5.475659 -0.055634 
-1.271631 4.131208 1.327015 
5.268161 0.329973 0.196160 
-1.378532 2.758823 0.141614 
-2.065634 -7.713492 0.024242 
-4.006171 9.149307 -1.593651 
0.214919 2.412522 0.342702 
4.503580 -25.886749 -0.594284 
-10.940343 -7.808038 0.351231 
2.583446 3.430650 0.765093 
-11.171282 -12.833499 -0.017634 
7.595961 -7.083804 0.685453 
-3.761123 0.487266 -0.031867 
12.342380 -7.732687 0.255851 
8.941200 3.675586 -0.034851 
0.806723 0.328903 -1.027711 
4.886628 -8.197803 -0.862032 
-2.026257 -0.836770 -0.297302 
-3.424305 -0.574195 -0.450400 
3.370920 4.739632 -0.219018 
4.714857 2.177105 -0.801739 
0.083766 -4.533543 0.592791 
-3.187053 1.706380 0.206866 
2.663906 1.335602 0.336737 
-5.778752 -4.660602 -0.402185 
6.409087 -0.437214 0.224801 
-3.916664 2.140545 -0.410917 
3.290506 -11.560728 -0.013849 
-3.359483 -2.317859 0.114397 
6.286484 -5.924317 0.178847 
-0.039618 5.739158 -1.403679 
-1.134873 17.191407 -0.182551 
-3.318803 -1.134732 -0.186724 
16.064724 -12.595035 0.895218 
-0.295161 4.469261 0.943498 
-13.577202 -5.705114 0.096533 
-15.188785 4.799884 0.409411 
3.348720 1.183119 0.218898 
3.010119 -3.660901 -1.282839 
-4.388890 3.622572 0.567940 
-1.672602 0.083879 -0.926762 
1.162812 -10.563307 -0.058080 
-1.915808 -2.390590 -1.765837 
2.349062 0.871568 0.311447 
6.402330 -1.037238 0.671012 
-3.917233 -8.631101 0.141214 
2.042703 5.137689 -0.159363 
-1.596541 0.190695 0.742357 
1.232251 -0.455785 -0.435953 
-0.147548 0.424213 0.953755 
2.754601 3.103479 0.461804 
-2.004925 -1.553286 -0.129052 
0.109060 3.943679 -0.977464 
-1.081931 -7.617998 -0.039534 
-0.687493 2.178483 0.231273 
-5.730717 -6.420287 -0.758471 
1.414730 -1.977914 -0.609528 
-1.246513 1.952868 0.114407 
-0.920687 4.139015 -0.431390 
-5.642714 1.931160 -0.836630 
-0.779396 -1.350860 -0.525731 
4.240666 5.718211 1.004530 
2.988751 0.622880 -0.513833 
-0.940894 -13.493255 0.972232 
0.422868 1.428747 -0.703079 
2.300058 4.364080 0.018188 
5.513503 4.570054 -1.077581 
1.412795 -0.143272 0.354192 
13.280641 -0.348224 -1.020870 
-4.066534 1.344909 0.774146 
0.657877 -2.770367 -0.254179 
1.785555 -20.293744 0.261910 
1.597504 -7.224919 -0.644455 
-1.641330 -5.237179 -0.375512 
-1.265707 -5.548019 1.458633 
1.637029 0.681078 -0.161673 
1.219059 2.051658 0.282773 
1.199571 2.269416 0.900406 
0.508703 -3.272814 0.852649 
-7.542244 5.111405 -0.561656 
1.227707 -3.999602 -0.825351 
-1.195136 -2.133509 0.083792 
0.925265 2.013376 -1.377996 
-2.742287 0.669793 0.309695 
-6.911339 1.627188 0.183708 
1.760227 -1.466955 0.052079 
11.425610 2.012181 0.007180 
0.724829 -4.721254 -0.253839 
-4.637513 3.344249 0.227307 
-1.577109 -3.192587 -1.548265 
-3.278089 -1.960786 -1.121195 
-8.122016 -6.105532 0.178245 
-10.828967 -7.058104 2.784639 
0.517464 6.052705 -0.666026 
2.946082 16.192916 0.234170 
-9.437473 10.756850 -1.697819 
0.789781 -4.671209 -0.396357 
4.055911 -2.086461 -0.082648 
6.184441 3.179605 0.343376 
5.919852 -3.421084 0.473162 
1.394370 3.960186 -0.135485 
4.633471 4.176283 -0.668601 
-3.074928 -0.175008 0.789342 
-3.306133 -0.294382 -0.168490 
-4.740160 -4.260148 -0.155711 
-4.125721 -2.859572 -0.942764 
-9.760482 11.102171 -0.552632 
0.745397 2.594420 0.245345 
1.641722 6.788354 0.600298 
3.248385 -0.180241 -0.497059 
1.003840 6.566745 -0.099064 
-18.266137 -1.950236 0.731762 
12.921258 7.191921 -0.068113 
2.194383 -1.543777 -0.270692 
4.245045 -14.842971 -0.348657 
11.191315 1.763121 -0.143748 
-4.795100 -2.296652 0.004402 
12.237729 -2.195312 1.021944 
-11.409330 5.957332 0.114000 
-1.923138 -3.996189 0.226452 
6.146382 2.768985 -0.024599 
2.174152 -6.812983 0.263016 
-1.562369 -2.733719 0.235025 
4.086204 -5.128341 0.951956 
1.418977 -8.993448 0.855770 
-0.087745 0.505063 0.824206 
-3.657428 -3.662785 0.803899 
1.742202 -1.066526 -1.099208 
7.351364 8.646320 0.563278 
-0.498065 -1.237661 -0.386996 
-5.089625 -13.415119 -0.710269 
-3.621081 -2.254597 -0.570160 
2.785319 -0.487373 0.017572 
0.202991 1.177163 -0.944439 
2.008438 -1.054435 -0.146029 
-0.923311 -0.340452 0.675979 
4.400856 6.963894 -0.229215 
12.130503 -8.012887 -0.323672 
0.439223 3.137985 -0.233414 
-5.116559 4.527121 0.586902 
-9.766161 -11.008691 0.147882 
-5.588751 3.877670 -0.496018 
-15.665403 -10.845105 0.979115 
1.461362 1.408893 -0.691299 
4.073225 -4.457314 0.506051 
-8.520039 -8.068971 0.557408 
-1.515072 6.724575 -0.223048 
0.457112 0.355968 0.108006 
4.661261 -4.028381 0.411349 
-1.633167 2.873373 -0.175486 
9.274232 -9.357146 0.486034 
-10.439685 10.975163 1.939049 
0.391432 0.150111 -0.476266 
-13.368587 -1.461026 0.071948 
3.168057 14.699363 0.376272 
1.042881 -7.165954 0.055658 
-8.506251 1.614784 -0.072778 
1.943250 -0.411193 -0.178761 
0.868189 -2.432970 0.583800 
14.131031 -0.631167 -1.537367 
-1.247885 0.875235 -0.141898 
-5.756010 1.397482 -0.746726 
-0.726327 -2.090191 -0.137782 
2.781390 7.238930 -0.699060 
-0.943376 6.355284 -0.940093 
1.771145 -6.626568 -0.140929 
-8.265838 20.975521 0.544871 
11.997422 9.487299 0.262837 
-10.350954 -5.692649 0.438158 
-4.094912 -0.138616 0.834378 
-5.368797 3.633064 1.473801 
-8.004425 -0.928666 0.283686 
2.538158 -3.380467 0.314329 
-0.964522 2.415084 0.548437 
2.859228 -2.759750 0.450871 
1.493775 -1.023684 1.127022 
3.504441 -20.496277 0.508156 
4.830174 -4.017860 0.093221 
-0.465443 1.946024 -1.088626 
0.582021 -7.912425 -0.083557 
-0.388362 -0.022621 0.346114 
-1.316228 -2.636991 0.325084 
3.322272 4.636496 -0.092501 
2.091548 3.730240 0.220487 
0.592839 -1.301626 0.323122 
-0.451986 5.917634 -0.966249 
-2.067645 -0.943023 -0.262618 
4.311394 6.524552 -0.116913 
-5.833475 5.992362 -0.015186 
-0.659036 -5.684023 0.302914 
-16.261930 -1.931251 1.492377 
0.666859 -4.480404 -0.898045 
-12.268699 -1.551241 0.671690 
23.828352 -15.237115 0.090892 
-1.353854 -9.147244 -0.321111 
5.553132 0.180947 0.857709 
3.492623 -7.861807 0.192030 
-1.441941 -4.430063 -1.363358 
7.876209 6.843283 0.111126 
3.766570 -0.571953 -0.190280 
-3.436661 -0.913657 0.870293 
0.325258 -3.280982 2.348730 
-11.907076 4.608779 -0.230667 
-0.346093 -2.545737 1.170085 
1.406422 5.097511 -0.344499 
-2.237281 3.004417 1.129792 
-1.276260 10.304980 0.015613 
-14.052689 14.448280 0.013406 
0.954373 -6.337322 0.823324 
-4.713638 1.306872 -0.117162 
-0.669787 6.712225 0.168941 
-6.687253 -2.158850 0.053354 
1.579785 -2.490070 -0.270232 
3.370031 1.790296 1.801037 
5.216875 -4.471708 -0.221768 
0.317326 -1.787741 0.333090 
2.613129 0.792451 -0.627163 
-4.893213 -1.173405 0.262510 
6.426214 3.577877 0.051058 
0.119438 0.313262 0.660247 
0.196447 15.044681 0.879562 
-7.367754 10.469735 -0.378869 
-0.256685 1.974169 0.091944 
-3.199803 -2.371702 0.352467 
-3.447912 -2.572015 -0.427543 
0.992829 7.572793 0.035389 
5.241625 5.813171 0.834604 
-0.657547 0.081160 -0.261659 
12.401922 -4.279801 -0.561185 
-1.630401 -3.215562 0.493890 
2.857662 -7.454152 0.456609 
-13.924046 -7.645689 0.258961 
-3.143747 -6.514846 -0.890592 
-17.060780 -6.284264 0.729403 
10.240097 -1.007158 -0.644381 
-1.047515 -8.484757 1.133229 
0.491874 12.361144 -1.006496 
0.745477 0.567909 -0.069809 
1.960105 1.819802 -0.150817 
-7.922308 12.417850 0.191919 
3.704044 2.359023 -1.998430 
1.468173 9.354245 0.382178 
7.399647 4.718317 -0.821612 
0.246986 6.784617 -0.226596 
3.308563 -0.050277 0.642568 
2.089442 -6.595716 0.566081 
3.444261 -4.146101 -0.410725 
5.444108 -0.889020 0.059422 
-1.631897 -0.294005 -0.289189 
-2.288518 1.318499 -0.435271 
1.694779 -0.709397 0.174515 
-3.626796 3.400276 0.330085 
-0.266328 3.629560 0.019765 
1.229733 2.526419 0.211085 
2.294755 12.574820 0.291398 
1.638130 -1.319820 -0.181627 
-10.956367 19.135342 -0.621520 
-2.590039 -23.149515 -0.623638 
-10.056398 9.788728 0.029887 
1.514729 -9.951923 -0.302346 
-6.895895 3.371724 0.108253 
-2.296640 -6.019401 -0.455447 
-10.000233 1.269913 -0.273496 
2.494613 -1.718095 1.286565 
10.687914 2.856744 0.140736 
-5.373073 1.778517 -0.377793 
-1.377401 2.711855 -0.048332 
-9.481190 -12.033731 0.140950 
-6.021506 -7.621559 0.429481 
10.323583 5.194786 -0.804444 
0.248559 -0.766691 -1.279210 
-1.513916 0.350606 0.208260 
-0.430270 1.110150 -0.671182 
-7.804185 1.472787 0.259115 
1.585486 6.618695 -0.425142 
-4.694223 -15.639206 -0.507174 
1.376222 -11.451080 0.372807 
3.489759 13.007001 -0.096780 
0.341787 2.786644 0.527399 
10.203757 -0.558342 -0.310970 
-4.131542 -2.068830 0.799951 
-1.702453 4.151629 -0.623595 
0.873150 -2.025771 -0.566898 
-10.632923 3.798020 0.263077 
5.774207 6.301657 -0.378494 
2.314228 -0.632362 0.346654 
-2.099540 0.795814 0.211426 
5.932453 -7.422454 0.575974 
-1.771628 6.295702 0.988179 
-8.207445 13.821622 -0.981865 
-9.677998 0.649523 1.429491 
1.243908 -5.006501 -0.867531 
-11.799960 -0.072163 -0.211311 
-5.178548 5.045036 0.529081 
3.558453 -2.720557 -1.485044 
1.767752 8.783773 0.102718 
-3.024224 -0.165808 -0.219304 
-0.406138 2.428484 -1.035947 
2.130735 12.087912 -0.137600 
-0.700759 0.729431 -0.736193 
12.015910 -1.553366 -0.098850 
1.770009 -4.327339 0.191274 
-1.599941 3.579674 0.059248 
2.633748 -0.157358 -1.050882 
-1.073882 3.728205 0.472455 
0.746317 -4.658704 0.337879 
4.624837 -4.462480 0.486216 
-6.035504 -1.611781 -0.035873 
2.690197 -1.520534 0.173288 
2.022545 1.637700 0.343157 
-3.781137 4.578823 -0.036727 
-1.826885 3.222081 -0.416335 
-1.444894 2.009678 -0.240206 
-2.925403 -2.697289 0.167489 
-6.219004 -0.659959 0.056000 
1.740386 -2.203597 -0.935316 
2.063101 1.018678 -0.112592 
9.456942 -10.116771 -0.570295 
2.819195 -1.094971 0.846079 
-1.226730 -8.316209 0.576193 
-7.936912 15.066496 -0.202668 
-0.893654 2.302792 -1.079633 
-5.266880 6.767452 -0.294473 
-2.540098 -0.668708 -0.469242 
-5.163190 -3.330685 -0.066530 
2.200975 -6.603184 -0.978696 
-2.400474 17.216157 1.347150 
1.061569 -9.922807 0.731141 
-0.096832 4.329166 0.609696 
2.910466 4.987493 -0.139453 
3.660825 0.110613 0.259149 
1.372852 2.933023 0.000274 
-1.010737 6.386993 0.337056 
-1.091671 -0.058779 -0.442972 
8.757424 -1.781349 -0.783818 
0.535669 -3.436117 0.448423 
5.406468 9.246518 0.472898 
-2.765278 4.802681 -0.199168 
-2.489527 -0.277761 1.095425 
-13.796548 -1.348440 0.173789 
-3.327330 -10.966686 -2.153565 
0.464908 0.894042 0.507448 
7.997223 -2.302512 0.152909 
-13.973973 7.379567 0.190771 
